Price,Confidence Interval,Timestamp
3023.8801,1.8803,2022-02-05 15:03:22.576009
3023.8801,1.8803,2022-02-05 15:03:22.775558
3024.2524,1.5456,2022-02-05 15:03:22.972086
3024.1171,1.182,2022-02-05 15:03:23.166627
3024.1171,1.182,2022-02-05 15:03:23.360405
3024.1229,1.4403000000000001,2022-02-05 15:03:23.558653
3024.1229,1.4403000000000001,2022-02-05 15:03:23.758144
3024.1229,1.4403000000000001,2022-02-05 15:03:23.960525
3024.1229,1.4403000000000001,2022-02-05 15:03:24.160731
3024.0309,1.20275,2022-02-05 15:03:24.362704
3023.4374000000003,2.06825,2022-02-05 15:03:24.562733
3023.4374000000003,2.06825,2022-02-05 15:03:24.782307
3023.4233,2.2533,2022-02-05 15:03:24.990406
3023.4233,2.2533,2022-02-05 15:03:25.195902
3023.4233,2.2533,2022-02-05 15:03:25.399979
3023.3244,1.7674,2022-02-05 15:03:25.593147
3023.3244,1.7674,2022-02-05 15:03:25.789214
3023.4682000000003,1.73955,2022-02-05 15:03:25.991517
3023.4682000000003,1.73955,2022-02-05 15:03:26.186055
3023.4676,2.12705,2022-02-05 15:03:26.379356
3023.4676,2.12705,2022-02-05 15:03:26.580695
3023.5189,1.99555,2022-02-05 15:03:26.780244
3023.5189,1.99555,2022-02-05 15:03:26.981605
3023.5189,1.99555,2022-02-05 15:03:27.171803
3023.5189,1.99555,2022-02-05 15:03:27.366753
3023.3871,1.692,2022-02-05 15:03:27.567031
